Order_id,Order_Date,Customer_id,channel_name,Currency _Code,Warehouse_Code,Region_id ,Product_id,Order_ Quantity,Unit _Price,Line_total,Total_Unit_Cost
SO - 0006477,2016-06-26,71,Distributor,USD,GUT930,45,21,6,2572.8,15436.8,1595.14
SO - 0006478,2016-06-27,84,Wholesale,USD,AXW291,28,27,5,1092.1,5460.5,458.68
SO - 0006479,2016-06-27,33,Distributor,USD,AXW291,4,21,11,268,2948,112.56
SO - 0006480,2016-06-27,82,Wholesale,USD,FLR025,65,3,8,2278,18224,1571.82
SO - 0006481,2016-06-27,152,Wholesale,USD,AXW291,28,8,5,904.5,4522.5,750.74
SO - 0006482,2016-06-27,109,Wholesale,USD,AXW291,27,4,8,3892.7,31141.6,1634.93
SO - 0006483,2016-06-27,77,Wholesale,USD,NXH382,51,13,8,2519.2,20153.6,1158.83
SO - 0006484,2016-06-27,169,Wholesale,USD,AXW291,6,6,11,1721.9,18940.9,947.05
SO - 0006485,2016-06-27,154,Export,USD,GUT930,40,19,6,3886,23316,2176.16
SO - 0006486,2016-06-27,57,Wholesale,USD,GUT930,40,6,7,6137.2,42960.4,4480.16
SO - 0006487,2016-06-28,65,Export,USD,AXW291,10,26,10,247.9,2479,188.4
SO - 0006488,2016-06-28,48,Export,USD,AXW291,21,24,7,2304.8,16133.6,1682.5
SO - 0006489,2016-06-28,154,Wholesale,USD,AXW291,7,5,12,5293,63516,3228.73
SO - 0006490,2016-06-28,146,Wholesale,USD,NXH382,49,14,12,2365.1,28381.2,1821.13
SO - 0006491,2016-06-28,103,Wholesale,USD,AXW291,5,20,12,897.8,10773.6,574.59
SO - 0006492,2016-06-28,116,Distributor,USD,NXH382,54,13,11,201,2211,150.75
SO - 0006493,2016-06-28,146,Export,USD,AXW291,8,22,9,1031.8,9286.2,753.21
SO - 0006494,2016-06-28,140,Wholesale,USD,GUT930,35,7,12,1762.1,21145.2,757.7
SO - 0006495,2016-06-28,75,Wholesale,USD,GUT930,32,22,9,1051.9,9467.1,831
SO - 0006496,2016-06-28,29,Export,USD,GUT930,38,6,12,194.3,2331.6,130.18
SO - 0006497,2016-06-29,90,Wholesale,USD,AXW291,10,13,11,1842.5,20267.5,810.7
SO - 0006498,2016-06-29,87,Wholesale,USD,NXH382,53,14,6,1065.3,6391.8,745.71
SO - 0006499,2016-06-29,69,Wholesale,USD,NXH382,60,25,5,3450.5,17252.5,1725.25
SO - 0006500,2016-06-29,61,Distributor,USD,NXH382,53,28,8,3591.2,28729.6,2082.9
SO - 0006501,2016-06-29,172,Export,USD,AXW291,10,15,12,3912.8,46953.6,1995.53
SO - 0006502,2016-06-29,47,Distributor,USD,FLR025,61,24,6,1025.1,6150.6,697.07
SO - 0006503,2016-06-29,133,Wholesale,USD,AXW291,22,13,9,716.9,6452.1,379.96
SO - 0006504,2016-06-29,76,Wholesale,USD,AXW291,25,12,9,2807.3,25265.7,2049.33
SO - 0006505,2016-06-30,70,Wholesale,USD,AXW291,5,5,12,3859.2,46310.4,3241.73
SO - 0006506,2016-06-30,41,Wholesale,USD,AXW291,27,5,12,6157.3,73887.6,4433.26
SO - 0006507,2016-06-30,85,Distributor,USD,AXW291,17,7,5,1038.5,5192.5,643.87
SO - 0006508,2016-06-30,109,Distributor,USD,GUT930,41,1,10,984.9,9849,768.22
SO - 0006509,2016-06-30,174,Export,USD,GUT930,34,15,6,783.9,4703.4,572.25
SO - 0006510,2016-07-01,43,Wholesale,USD,NXH382,57,16,11,234.5,2579.5,157.12
SO - 0006511,2016-07-01,61,Distributor,USD,AXW291,1,25,8,2465.6,19724.8,1873.86
SO - 0006512,2016-07-01,113,Distributor,USD,AXW291,23,26,5,1005,5025,603
SO - 0006513,2016-07-01,63,Distributor,USD,GUT930,41,14,10,1072,10720,718.24
SO - 0006514,2016-07-01,12,Wholesale,USD,AXW291,1,2,10,1078.7,10787,431.48
SO - 0006515,2016-07-01,57,Wholesale,USD,AXW291,25,13,8,1078.7,8629.6,744.3
SO - 0006516,2016-07-01,109,Distributor,USD,AXW291,4,2,6,1956.4,11738.4,1447.74
SO - 0006517,2016-07-01,171,Wholesale,USD,AXW291,26,25,11,227.8,2505.8,134.4
SO - 0006518,2016-07-01,152,Wholesale,USD,AXW291,15,6,6,891.1,5346.6,570.3
SO - 0006519,2016-07-02,43,Wholesale,USD,AXW291,23,26,8,1031.8,8254.4,546.85
SO - 0006520,2016-07-02,20,Wholesale,USD,GUT930,35,20,11,3088.7,33975.7,1945.88
SO - 0006521,2016-07-02,164,Wholesale,USD,AXW291,5,15,11,1072,11792,536
SO - 0006522,2016-07-02,157,Wholesale,USD,AXW291,6,12,11,3892.7,42819.7,1868.5
SO - 0006523,2016-07-02,121,Export,USD,AXW291,18,25,11,2512.5,27637.5,1381.88
SO - 0006524,2016-07-02,84,Wholesale,USD,GUT930,36,17,11,1072,11792,696.8
SO - 0006525,2016-07-03,1,Wholesale,USD,NXH382,59,5,7,187.6,1313.2,142.58
SO - 0006526,2016-07-03,76,Wholesale,USD,AXW291,17,14,5,1782.2,8911,1283.18
SO - 0006527,2016-07-03,18,Export,USD,AXW291,10,5,6,924.6,5547.6,545.51
SO - 0006528,2016-07-03,76,Export,USD,FLR025,62,18,6,3986.5,23919,2511.5
SO - 0006529,2016-07-03,150,Distributor,USD,FLR025,63,29,11,991.6,10907.6,644.54
SO - 0006530,2016-07-03,2,Export,USD,NXH382,47,20,8,2244.5,17956,1728.27
SO - 0006531,2016-07-03,35,Wholesale,USD,AXW291,14,2,7,1172.5,8207.5,621.43
SO - 0006532,2016-07-03,152,Export,USD,NXH382,52,18,10,1782.2,17822,1301.01
SO - 0006533,2016-07-03,106,Distributor,USD,GUT930,33,5,11,6378.4,70162.4,4783.8
SO - 0006534,2016-07-03,151,Distributor,USD,AXW291,1,15,9,5152.3,46370.7,3709.66
SO - 0006535,2016-07-03,109,Wholesale,USD,NXH382,50,6,10,1286.4,12864,514.56
SO - 0006536,2016-07-04,167,Wholesale,USD,AXW291,2,14,10,1085.4,10854,662.09
SO - 0006537,2016-07-04,98,Distributor,USD,AXW291,22,5,7,1105.5,7738.5,928.62
SO - 0006538,2016-07-04,106,Wholesale,USD,AXW291,2,18,8,1098.8,8790.4,450.51
SO - 0006539,2016-07-04,139,Wholesale,USD,AXW291,16,28,12,730.3,8763.6,482
SO - 0006540,2016-07-04,79,Wholesale,USD,AXW291,10,5,10,1058.6,10586,624.57
SO - 0006541,2016-07-04,44,Wholesale,USD,GUT930,38,4,8,1078.7,8629.6,658.01
SO - 0006542,2016-07-04,39,Wholesale,USD,NXH382,56,25,11,1882.7,20709.7,1487.33
SO - 0006543,2016-07-05,18,Distributor,USD,GUT930,37,5,8,757.1,6056.8,499.69
SO - 0006544,2016-07-05,52,Distributor,USD,AXW291,15,3,11,5159,56749,2785.86
SO - 0006545,2016-07-05,121,Export,USD,GUT930,33,19,7,3939.6,27577.2,2087.99
SO - 0006546,2016-07-05,44,Wholesale,USD,NXH382,53,4,9,2438.8,21949.2,975.52
SO - 0006547,2016-07-05,43,Distributor,USD,GUT930,44,3,11,1051.9,11570.9,557.51
SO - 0006548,2016-07-05,74,Distributor,USD,AXW291,13,27,8,180.9,1447.2,148.34
SO - 0006549,2016-07-05,154,Wholesale,USD,NXH382,58,26,5,5762,28810,3514.82
SO - 0006550,2016-07-05,41,Wholesale,USD,FLR025,65,15,5,2365.1,11825.5,1702.87
SO - 0006551,2016-07-05,160,Export,USD,AXW291,27,13,9,1105.5,9949.5,884.4
SO - 0006552,2016-07-05,148,Wholesale,USD,AXW291,25,14,9,6123.8,55114.2,3306.85
SO - 0006553,2016-07-05,103,Distributor,USD,AXW291,23,17,9,998.3,8984.7,469.2
SO - 0006554,2016-07-05,74,Wholesale,USD,NXH382,53,3,5,2224.4,11122,1267.91
SO - 0006555,2016-07-05,114,Distributor,USD,GUT930,38,15,11,3939.6,43335.6,3269.87
SO - 0006556,2016-07-06,172,Export,USD,AXW291,15,13,11,871,9581,418.08
SO - 0006557,2016-07-06,64,Distributor,USD,AXW291,6,2,8,817.4,6539.2,514.96
SO - 0006558,2016-07-06,129,Distributor,USD,FLR025,63,25,5,1132.3,5661.5,781.29
SO - 0006559,2016-07-06,1,Wholesale,USD,AXW291,15,17,8,1118.9,8951.2,615.4
SO - 0006560,2016-07-06,44,Wholesale,USD,AXW291,22,14,10,911.2,9112,637.84
SO - 0006561,2016-07-06,141,Distributor,USD,NXH382,59,13,12,1005,12060,613.05
SO - 0006562,2016-07-06,170,Wholesale,USD,AXW291,29,24,6,3845.8,23074.8,2961.27
SO - 0006563,2016-07-07,163,Wholesale,USD,AXW291,19,28,8,2572.8,20582.4,1054.85
SO - 0006564,2016-07-07,151,Wholesale,USD,NXH382,48,20,7,2626.4,18384.8,1339.46
SO - 0006565,2016-07-07,9,Distributor,USD,AXW291,16,28,5,3926.2,19631,3140.96
SO - 0006566,2016-07-07,40,Wholesale,USD,AXW291,8,15,5,194.3,971.5,102.98
SO - 0006567,2016-07-07,72,Distributor,USD,AXW291,25,21,12,1145.7,13748.4,756.16
SO - 0006568,2016-07-07,163,Wholesale,USD,AXW291,23,26,9,234.5,2110.5,194.64
SO - 0006569,2016-07-07,103,Export,USD,NXH382,55,5,9,884.4,7959.6,353.76
SO - 0006570,2016-07-07,113,Wholesale,USD,AXW291,12,4,11,1132.3,12455.3,713.35
SO - 0006571,2016-07-07,61,Distributor,USD,NXH382,60,17,11,3973.1,43704.1,2423.59
SO - 0006572,2016-07-07,139,Export,USD,NXH382,57,26,8,971.5,7772,757.77
SO - 0006573,2016-07-07,39,Wholesale,USD,AXW291,18,23,7,2432.1,17024.7,2067.29
SO - 0006574,2016-07-08,58,Wholesale,USD,AXW291,11,19,7,3477.3,24341.1,1390.92
SO - 0006575,2016-07-08,127,Wholesale,USD,AXW291,22,5,8,2680,21440,2251.2
SO - 0006576,2016-07-08,100,Wholesale,USD,GUT930,43,26,5,5239.4,26197,3615.19
SO - 0006577,2016-07-08,68,Wholesale,USD,FLR025,65,13,9,6478.9,58310.1,5183.12
SO - 0006578,2016-07-08,102,Wholesale,USD,AXW291,4,25,10,1072,10720,761.12
SO - 0006579,2016-07-08,172,Export,USD,NXH382,54,11,11,2278,25058,1047.88
SO - 0006580,2016-07-08,4,Distributor,USD,AXW291,4,17,8,2881,23048,2189.56
SO - 0006581,2016-07-08,110,Wholesale,USD,GUT930,32,30,8,917.9,7343.2,670.07
SO - 0006582,2016-07-08,57,Export,USD,GUT930,42,26,12,1822.4,21868.8,1093.44
SO - 0006583,2016-07-09,113,Wholesale,USD,FLR025,66,19,9,1835.8,16522.2,771.04
SO - 0006584,2016-07-09,107,Distributor,USD,FLR025,61,4,11,2787.2,30659.2,1839.55
SO - 0006585,2016-07-09,65,Wholesale,USD,NXH382,53,27,12,2606.3,31275.6,2215.36
SO - 0006586,2016-07-09,144,Distributor,USD,AXW291,13,5,7,1025.1,7175.7,420.29
SO - 0006587,2016-07-09,43,Distributor,USD,AXW291,9,15,12,194.3,2331.6,110.75
SO - 0006588,2016-07-09,145,Distributor,USD,AXW291,25,15,10,5614.6,56146,3761.78
SO - 0006589,2016-07-09,167,Wholesale,USD,AXW291,9,11,8,3028.4,24227.2,1423.35
SO - 0006590,2016-07-09,109,Wholesale,USD,AXW291,24,2,5,194.3,971.5,81.61
SO - 0006591,2016-07-09,75,Distributor,USD,AXW291,23,5,12,2345,28140,1031.8
SO - 0006592,2016-07-09,135,Wholesale,USD,NXH382,53,26,5,1922.9,9614.5,1211.43
SO - 0006593,2016-07-10,155,Wholesale,USD,NXH382,58,3,6,214.4,1286.4,145.79
SO - 0006594,2016-07-10,136,Distributor,USD,AXW291,19,3,12,3845.8,46149.6,2076.73
SO - 0006595,2016-07-10,65,Wholesale,USD,AXW291,18,5,10,1045.2,10452,648.02
SO - 0006596,2016-07-10,173,Wholesale,USD,AXW291,9,25,6,2445.5,14673,1980.86
SO - 0006597,2016-07-10,62,Export,USD,NXH382,53,24,5,1922.9,9614.5,1538.32
SO - 0006598,2016-07-10,48,Wholesale,USD,AXW291,1,17,11,871,9581,540.02
SO - 0006599,2016-07-10,71,Distributor,USD,NXH382,56,2,11,1916.2,21078.2,1207.21
SO - 0006600,2016-07-10,93,Wholesale,USD,AXW291,24,26,10,3926.2,39262,2591.29
SO - 0006601,2016-07-10,1,Wholesale,USD,GUT930,32,25,8,3966.4,31731.2,3133.46
SO - 0006602,2016-07-10,132,Wholesale,USD,AXW291,9,4,8,1855.9,14847.2,1410.48
SO - 0006603,2016-07-11,163,Distributor,USD,AXW291,27,26,12,3664.9,43978.8,1795.8
SO - 0006604,2016-07-11,53,Wholesale,USD,AXW291,21,18,12,1943,23316,1632.12
SO - 0006605,2016-07-11,163,Distributor,USD,FLR025,66,5,6,2706.8,16240.8,1786.49
SO - 0006606,2016-07-11,82,Wholesale,USD,GUT930,41,27,8,1715.2,13721.6,823.3
SO - 0006607,2016-07-11,89,Wholesale,USD,FLR025,66,1,10,1795.6,17956,1113.27
SO - 0006608,2016-07-11,110,Distributor,USD,GUT930,44,12,7,1286.4,9004.8,1003.39
SO - 0006609,2016-07-11,173,Distributor,USD,FLR025,64,6,7,2566.1,17962.7,1103.42
SO - 0006610,2016-07-12,81,Wholesale,USD,AXW291,4,15,10,1105.5,11055,795.96
SO - 0006611,2016-07-12,55,Export,USD,FLR025,63,25,7,201,1407,98.49
SO - 0006612,2016-07-12,15,Wholesale,USD,AXW291,10,18,5,3946.3,19731.5,1933.69
SO - 0006613,2016-07-12,43,Distributor,USD,GUT930,41,5,5,1025.1,5125.5,645.81
SO - 0006614,2016-07-12,9,Wholesale,USD,FLR025,65,14,6,1929.6,11577.6,1562.98
SO - 0006615,2016-07-12,128,Wholesale,USD,NXH382,51,26,5,5132.2,25661,2925.35
SO - 0006616,2016-07-12,102,Export,USD,AXW291,12,1,12,3886,46632,2720.2
SO - 0006617,2016-07-12,141,Distributor,USD,AXW291,24,4,12,4013.3,48159.6,2568.51
SO - 0006618,2016-07-12,87,Wholesale,USD,GUT930,35,1,7,2666.6,18666.2,2079.95
SO - 0006619,2016-07-12,45,Distributor,USD,AXW291,8,18,7,1996.6,13976.2,1397.62
SO - 0006620,2016-07-12,117,Distributor,USD,GUT930,35,17,6,1085.4,6512.4,770.63
SO - 0006621,2016-07-12,139,Wholesale,USD,AXW291,28,1,8,1688.4,13507.2,675.36
SO - 0006622,2016-07-13,173,Wholesale,USD,AXW291,19,11,6,1105.5,6633,475.37
SO - 0006623,2016-07-13,112,Wholesale,USD,AXW291,14,8,5,3859.2,19296,1929.6
SO - 0006624,2016-07-13,28,Wholesale,USD,AXW291,24,4,8,1031.8,8254.4,608.76
SO - 0006625,2016-07-13,111,Distributor,USD,NXH382,55,21,7,1139,7973,877.03
SO - 0006626,2016-07-13,146,Wholesale,USD,GUT930,35,4,8,2472.3,19778.4,988.92
SO - 0006627,2016-07-13,52,Wholesale,USD,AXW291,24,20,5,1232.8,6164,875.29
SO - 0006628,2016-07-13,158,Wholesale,USD,GUT930,37,19,5,1085.4,5427,727.22
SO - 0006629,2016-07-13,96,Distributor,USD,GUT930,39,18,5,3953,19765,1581.2
SO - 0006630,2016-07-13,158,Wholesale,USD,GUT930,34,20,11,3604.6,39650.6,2198.81
SO - 0006631,2016-07-14,157,Distributor,USD,NXH382,55,17,12,2666.6,31999.2,1466.63
SO - 0006632,2016-07-14,158,Export,USD,AXW291,8,20,8,3939.6,31516.8,2954.7
SO - 0006633,2016-07-14,60,Export,USD,AXW291,12,16,10,3966.4,39664,2102.19
SO - 0006634,2016-07-14,61,Wholesale,USD,AXW291,11,3,5,2653.2,13266,1698.05
SO - 0006635,2016-07-14,55,Distributor,USD,NXH382,60,24,6,984.9,5909.4,748.52
SO - 0006636,2016-07-14,112,Distributor,USD,AXW291,3,3,7,241.2,1688.4,178.49
SO - 0006637,2016-07-14,73,Distributor,USD,AXW291,13,20,6,2224.4,13346.4,1401.37
SO - 0006638,2016-07-14,96,Export,USD,FLR025,64,18,7,1031.8,7222.6,680.99
SO - 0006639,2016-07-14,128,Wholesale,USD,AXW291,13,26,5,1025.1,5125.5,717.57
SO - 0006640,2016-07-15,110,Wholesale,USD,AXW291,19,21,11,3953,43483,2134.62
SO - 0006641,2016-07-15,3,Wholesale,USD,AXW291,23,21,6,2847.5,17085,2021.73
SO - 0006642,2016-07-15,53,Distributor,USD,AXW291,6,16,7,2505.8,17540.6,1804.18
SO - 0006643,2016-07-15,5,Wholesale,USD,AXW291,17,14,8,1065.3,8522.4,681.79
SO - 0006644,2016-07-15,46,Distributor,USD,AXW291,2,22,7,5507.4,38551.8,2533.4
SO - 0006645,2016-07-15,134,Export,USD,GUT930,44,15,8,958.1,7664.8,411.98
SO - 0006646,2016-07-16,55,Wholesale,USD,NXH382,53,26,11,1849.2,20341.2,906.11
SO - 0006647,2016-07-16,78,Wholesale,USD,AXW291,24,15,9,6170.7,55536.3,3455.59
SO - 0006648,2016-07-16,158,Wholesale,USD,AXW291,12,5,7,2700.1,18900.7,1107.04
SO - 0006649,2016-07-16,75,Distributor,USD,FLR025,61,25,7,1018.4,7128.8,672.14
SO - 0006650,2016-07-16,150,Distributor,USD,AXW291,5,28,9,5306.4,47757.6,3130.78
SO - 0006651,2016-07-16,81,Wholesale,USD,GUT930,44,18,11,2626.4,28890.4,2048.59
SO - 0006652,2016-07-16,29,Distributor,USD,AXW291,14,5,8,837.5,6700,469
SO - 0006653,2016-07-16,161,Export,USD,AXW291,24,6,10,917.9,9179,514.02
SO - 0006654,2016-07-16,131,Distributor,USD,GUT930,33,13,10,2827.4,28274,2261.92
SO - 0006655,2016-07-17,164,Wholesale,USD,AXW291,28,3,8,1145.7,9165.6,618.68
SO - 0006656,2016-07-17,98,Wholesale,USD,AXW291,4,13,8,844.2,6753.6,641.59
SO - 0006657,2016-07-17,101,Wholesale,USD,GUT930,42,20,5,3792.2,18961,2919.99
SO - 0006658,2016-07-17,97,Wholesale,USD,AXW291,29,10,7,1809,12663,1139.67
SO - 0006659,2016-07-17,86,Distributor,USD,GUT930,44,2,8,3839.1,30712.8,2648.98
SO - 0006660,2016-07-17,45,Wholesale,USD,GUT930,34,26,5,6083.6,30418,2980.96
SO - 0006661,2016-07-17,115,Wholesale,USD,AXW291,1,17,6,3370.1,20220.6,2257.97
SO - 0006662,2016-07-18,5,Distributor,USD,AXW291,24,24,8,5741.9,45935.2,3272.88
SO - 0006663,2016-07-18,28,Distributor,USD,FLR025,64,17,11,964.8,10612.8,646.42
SO - 0006664,2016-07-18,37,Wholesale,USD,GUT930,42,8,6,723.6,4341.6,586.12
SO - 0006665,2016-07-18,24,Wholesale,USD,NXH382,56,26,6,2974.8,17848.8,1338.66
SO - 0006666,2016-07-18,145,Wholesale,USD,GUT930,37,13,8,3886,31088,2215.02
SO - 0006667,2016-07-18,51,Distributor,USD,GUT930,36,25,10,1996.6,19966,1078.16
SO - 0006668,2016-07-18,81,Distributor,USD,GUT930,38,2,6,207.7,1246.2,87.23
SO - 0006669,2016-07-18,122,Distributor,USD,AXW291,16,3,9,790.6,7115.4,347.86
SO - 0006670,2016-07-18,81,Distributor,USD,FLR025,66,17,5,5366.7,26833.5,2951.69
SO - 0006671,2016-07-18,117,Wholesale,USD,GUT930,40,7,11,1145.7,12602.7,458.28
SO - 0006672,2016-07-18,127,Wholesale,USD,GUT930,37,2,5,3939.6,19698,2403.16
SO - 0006673,2016-07-18,1,Wholesale,USD,AXW291,3,9,5,2599.6,12998,1637.75
SO - 0006674,2016-07-18,89,Distributor,USD,AXW291,29,13,6,194.3,1165.8,110.75
SO - 0006675,2016-07-19,157,Distributor,USD,NXH382,57,25,5,1098.8,5494,505.45
SO - 0006676,2016-07-19,38,Export,USD,AXW291,14,15,12,1092.1,13105.2,655.26
SO - 0006677,2016-07-19,39,Wholesale,USD,AXW291,4,26,9,958.1,8622.9,699.41
SO - 0006678,2016-07-19,4,Distributor,USD,NXH382,58,6,5,2010,10050,1286.4
SO - 0006679,2016-07-19,14,Wholesale,USD,AXW291,31,23,8,1929.6,15436.8,1234.94
SO - 0006680,2016-07-19,128,Wholesale,USD,FLR025,64,25,8,743.7,5949.6,312.35
SO - 0006681,2016-07-19,136,Wholesale,USD,AXW291,27,8,10,5942.9,59429,4754.32
SO - 0006682,2016-07-19,54,Wholesale,USD,AXW291,9,14,12,3664.9,43978.8,2198.94
SO - 0006683,2016-07-19,114,Wholesale,USD,FLR025,63,8,9,3879.3,34913.7,3219.82
SO - 0006684,2016-07-19,171,Distributor,USD,FLR025,63,3,6,1125.6,6753.6,720.38
SO - 0006685,2016-07-19,64,Wholesale,USD,AXW291,24,26,9,1889.4,17004.6,1171.43
SO - 0006686,2016-07-19,141,Distributor,USD,NXH382,53,5,11,1822.4,20046.4,1221.01
SO - 0006687,2016-07-20,103,Wholesale,USD,GUT930,45,1,9,1031.8,9286.2,804.8
SO - 0006688,2016-07-20,24,Wholesale,USD,FLR025,61,24,8,201,1608,86.43
SO - 0006689,2016-07-20,43,Export,USD,AXW291,14,16,5,3886,19430,2253.88
SO - 0006690,2016-07-20,59,Wholesale,USD,AXW291,19,28,6,1112.2,6673.2,700.69
SO - 0006691,2016-07-20,128,Wholesale,USD,AXW291,25,5,11,247.9,2726.9,146.26
SO - 0006692,2016-07-20,125,Wholesale,USD,GUT930,36,4,11,3819,42009,2711.49
SO - 0006693,2016-07-20,126,Wholesale,USD,AXW291,31,20,12,3986.5,47838,3229.07
SO - 0006694,2016-07-20,96,Distributor,USD,AXW291,23,18,9,3919.5,35275.5,2273.31
SO - 0006695,2016-07-20,84,Wholesale,USD,FLR025,61,10,5,3926.2,19631,3062.44
SO - 0006696,2016-07-20,106,Wholesale,USD,FLR025,62,26,7,187.6,1313.2,108.81
SO - 0006697,2016-07-20,160,Export,USD,AXW291,24,14,10,1313.2,13132,577.81
SO - 0006698,2016-07-20,105,Wholesale,USD,GUT930,40,13,6,268,1608,227.8
SO - 0006699,2016-07-20,112,Distributor,USD,GUT930,33,1,8,1869.3,14954.4,1383.28
SO - 0006700,2016-07-20,74,Distributor,USD,AXW291,28,2,9,1031.8,9286.2,794.49
SO - 0006701,2016-07-21,142,Export,USD,GUT930,36,17,10,1273,12730,840.18
SO - 0006702,2016-07-21,24,Wholesale,USD,GUT930,33,22,11,911.2,10023.2,601.39
SO - 0006703,2016-07-21,106,Wholesale,USD,NXH382,57,9,10,5286.3,52863,2325.97
SO - 0006704,2016-07-21,12,Wholesale,USD,GUT930,34,20,9,5085.3,45767.7,3661.42
SO - 0006705,2016-07-21,86,Distributor,USD,FLR025,64,17,11,1051.9,11570.9,568.03
SO - 0006706,2016-07-21,84,Export,USD,AXW291,25,14,11,2003.3,22036.3,1121.85
SO - 0006707,2016-07-21,125,Wholesale,USD,FLR025,63,26,7,1005,7035,432.15
SO - 0006708,2016-07-21,104,Wholesale,USD,AXW291,15,20,12,1212.7,14552.4,497.21
SO - 0006709,2016-07-22,113,Distributor,USD,AXW291,12,14,12,2284.7,27416.4,1690.68
SO - 0006710,2016-07-22,15,Wholesale,USD,FLR025,65,13,5,2405.3,12026.5,986.17
SO - 0006711,2016-07-22,158,Export,USD,GUT930,46,25,8,3886,31088,2331.6
SO - 0006712,2016-07-22,40,Distributor,USD,GUT930,37,1,11,864.3,9507.3,388.94
SO - 0006713,2016-07-22,65,Distributor,USD,NXH382,47,6,11,2492.4,27416.4,1246.2
SO - 0006714,2016-07-22,45,Distributor,USD,FLR025,66,25,11,830.8,9138.8,548.33
SO - 0006715,2016-07-22,106,Wholesale,USD,AXW291,8,13,9,3912.8,35215.2,3325.88
SO - 0006716,2016-07-22,131,Distributor,USD,AXW291,19,26,8,207.7,1661.6,93.47
SO - 0006717,2016-07-22,28,Export,USD,NXH382,55,4,6,5192.5,31155,3634.75
SO - 0006718,2016-07-23,12,Export,USD,FLR025,62,20,8,917.9,7343.2,541.56
SO - 0006719,2016-07-23,154,Wholesale,USD,GUT930,41,6,12,1721.9,20662.8,964.26
SO - 0006720,2016-07-23,8,Distributor,USD,FLR025,64,13,10,3959.7,39597,2732.19
SO - 0006721,2016-07-23,31,Wholesale,USD,AXW291,30,26,8,3477.3,27818.4,1947.29
SO - 0006722,2016-07-23,105,Wholesale,USD,AXW291,25,15,11,3939.6,43335.6,2718.32
SO - 0006723,2016-07-23,142,Distributor,USD,GUT930,42,26,8,1065.3,8522.4,426.12
SO - 0006724,2016-07-24,163,Export,USD,AXW291,12,4,8,1132.3,9058.4,917.16
SO - 0006725,2016-07-24,133,Distributor,USD,AXW291,24,28,9,2458.9,22130.1,1180.27
SO - 0006726,2016-07-25,66,Wholesale,USD,AXW291,18,6,9,1018.4,9165.6,712.88
SO - 0006727,2016-07-25,23,Distributor,USD,AXW291,24,2,5,3825.7,19128.5,2486.71
SO - 0006728,2016-07-25,43,Wholesale,USD,AXW291,5,25,7,3865.9,27061.3,2706.13
SO - 0006729,2016-07-25,37,Distributor,USD,GUT930,44,21,12,3504.1,42049.2,1401.64
SO - 0006730,2016-07-25,13,Wholesale,USD,GUT930,39,15,11,2452.2,26974.2,1029.92
SO - 0006731,2016-07-25,25,Wholesale,USD,FLR025,61,1,8,2485.7,19885.6,1168.28
SO - 0006732,2016-07-25,31,Distributor,USD,AXW291,9,25,7,201,1407,164.82
SO - 0006733,2016-07-25,139,Distributor,USD,GUT930,34,2,11,3075.3,33828.3,1599.16
SO - 0006734,2016-07-25,81,Export,USD,AXW291,16,27,12,261.3,3135.6,162.01
SO - 0006735,2016-07-25,144,Export,USD,GUT930,43,9,6,180.9,1085.4,106.73
SO - 0006736,2016-07-25,145,Distributor,USD,AXW291,11,17,9,3852.5,34672.5,2311.5
SO - 0006737,2016-07-25,175,Wholesale,USD,AXW291,1,2,6,1206,7236,964.8
SO - 0006738,2016-07-25,110,Distributor,USD,AXW291,13,3,5,1996.6,9983,1078.16
SO - 0006739,2016-07-25,43,Wholesale,USD,GUT930,44,12,7,2646.5,18525.5,1482.04
SO - 0006740,2016-07-25,10,Wholesale,USD,GUT930,40,26,6,1018.4,6110.4,804.54
SO - 0006741,2016-07-26,12,Wholesale,USD,AXW291,29,5,11,5165.7,56822.7,2996.11
SO - 0006742,2016-07-26,71,Distributor,USD,FLR025,60,5,12,2231.1,26773.2,1762.57
SO - 0006743,2016-07-26,35,Wholesale,USD,NXH382,49,2,5,6231,31155,4174.77
SO - 0006744,2016-07-26,96,Distributor,USD,FLR025,66,1,9,5025,45225,3567.75
SO - 0006745,2016-07-26,132,Wholesale,USD,NXH382,49,4,11,1802.3,19825.3,1063.36
SO - 0006746,2016-07-26,18,Export,USD,FLR025,60,16,6,6291.3,37747.8,3837.69
SO - 0006747,2016-07-26,17,Export,USD,AXW291,21,23,11,2505.8,27563.8,1002.32
SO - 0006748,2016-07-26,26,Distributor,USD,NXH382,50,6,12,1125.6,13507.2,956.76
SO - 0006749,2016-07-26,59,Export,USD,AXW291,11,28,5,683.4,3417,328.03
SO - 0006750,2016-07-26,76,Wholesale,USD,NXH382,48,20,12,1775.5,21306,1083.06
SO - 0006751,2016-07-27,16,Distributor,USD,NXH382,60,2,6,1246.2,7477.2,710.33
SO - 0006752,2016-07-27,77,Wholesale,USD,AXW291,16,13,11,3906.1,42967.1,3203
SO - 0006753,2016-07-27,157,Wholesale,USD,AXW291,18,4,10,737,7370,449.57
SO - 0006754,2016-07-27,129,Wholesale,USD,FLR025,66,14,11,3102.1,34123.1,2047.39
SO - 0006755,2016-07-27,87,Wholesale,USD,GUT930,39,25,7,1139,7973,706.18
SO - 0006756,2016-07-27,97,Wholesale,USD,FLR025,63,14,11,3912.8,43040.8,2934.6
